key,0,1
#,,
int32,str,str
0,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_GEROLT_000_000","我想到了进一步强化武器的方法，
不过你的武器现在还没到尝试这个方法的阶段。
等你在涌火地带把该干的事情干完了再过来吧！"
1,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_GEROLT_000_010","……现在回想起来，
我可是陪着你在优雷卡强化了不少武器啊。
不过这也马上快要到头了。"
2,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_GEROLT_000_011","上回我利用记忆嵌写的方法锻造了坯料。
到了这个阶段，就用不着做多余的强化了。"
3,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_GEROLT_000_012","利用水晶或者是素材的以太，
让嵌写后的记忆活性化起来，以便提升武器的基本性能。
这样就算是大功告成了！"
4,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_GEROLT_000_013","对了，在开始之前我先跟你嘱咐一声。
在强化过一次武器后，
就没法利用幻想嵌写器赋予能力了。"
5,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_GEROLT_000_014","不过要是等武器最终强化完成了的话，
那还是可以再次赋予能力的。
你就放心吧。"
6,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_GEROLT_000_015","……我也说明得够详细的了。
为了我能够还债，顺便强化你的武器，
赶紧给我把需要的素材凑齐拿过来！"
7,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_SYSTEM_000_016","对“禁地兵装·涌火”进行强化后，
将暂时无法对其赋予副属性。"
8,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_SYSTEM_000_017","不过，当完成所有丰水地带的武器强化后，
就可以再次赋予副属性。"
9,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_GEROLT_100_020","我听说你们在总部塔的上层发现了一种有趣的素材，
是叫“<Sheet(Item,24808,0)/>”对吧。"
10,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_GEROLT_110_020","使用这种素材应该可以对完成了的你的搭档赋予属性之力。
你要是带着的话就拿来给我看看吧！"
11,"TEXT_CTSERKEUREKA4WEAPONGEROLT_00559_SYSTEM_120_020","将<Sheet(Item,24808,0)/>作为素材使用，
可以为“禁地兵装最终形态”赋予“元素加持”的副属性。"
