key,0,1,2,3
#,,,,
int32,uint32,byte,byte,uint32
0,0,0,0,0
1,46866,1,6,0
2,46871,1,1,2074
3,46868,1,7,0
4,46870,0,2,4880
5,46886,0,2,0
6,46898,1,1,1225
7,46892,2,10,0
8,46906,5,1,5140
9,46909,0,2,5356
10,46912,0,2,0
11,46920,5,1,0
12,46924,1,8,0
13,46935,3,1,5140
14,46928,6,1,1225
15,46929,2,6,0
16,46930,0,2,0
17,48247,3,1,5382
18,48223,0,2,0
19,48218,0,4,0
20,48219,1,7,0
21,48222,1,9,0
22,48137,2,6,0
23,48138,5,1,0
24,48189,0,2,0
25,48193,1,6,0
26,48203,6,1,1225
27,48175,0,2,0
28,48168,1,9,0
29,48555,0,2,0
30,48556,1,9,0
31,48561,1,9,5389
32,48186,1,6,0
33,48155,1,6,0
34,48157,1,7,0
35,48242,1,1,5423
36,48229,1,8,0
37,48227,0,2,5381
38,48143,1,9,5421
39,48153,1,9,5421
40,46919,1,9,0
41,48588,1,8,0
42,48589,1,9,0
43,48582,6,1,2413
44,48581,1,6,0
45,48579,6,6,0
46,48477,0,2,0
47,48479,1,9,0
48,48485,1,9,5356
49,50532,1,1,5434
50,48510,1,9,4891
51,48512,0,2,0
52,48563,5,1,0
53,48575,1,8,5424
54,48497,0,2,0
55,48499,0,3,0
56,48489,3,1,5356
57,48607,0,9,0
58,48620,5,2,5388
59,50540,1,9,0
60,48790,1,9,0
61,48802,1,9,0
62,48801,5,2,0
63,48791,2,6,0
64,48792,1,6,0
65,48793,1,1,2528
66,48794,1,6,0
67,48796,1,0,5141
68,49253,1,1,5465
69,49254,5,1,0
70,49250,1,1,5145
71,49252,1,9,0
72,49260,5,1,5146
73,49261,1,9,1283
74,48727,0,2,5178
75,48720,1,8,0
76,48691,0,2,0
77,48685,0,2,421
78,48689,3,1,0
79,48473,0,2,0
80,50693,1,9,0
81,48668,1,1,5020
82,48657,1,9,0
83,48736,1,6,0
84,48737,1,6,0
85,48738,1,9,5140
86,48742,1,2,5336
87,48747,0,2,0
88,48740,1,9,1283
89,48735,0,2,0
90,49213,3,1,0
91,49212,0,2,0
92,49210,1,6,0
93,49211,1,9,0
94,49214,1,9,4891
95,49231,1,9,5389
96,49209,1,9,616
97,48810,5,6,5183
98,48814,0,2,5183
99,48821,1,9,5183
100,49272,1,9,0
101,49265,2,6,0
102,49271,6,1,0
103,48781,5,6,5383
104,48786,6,1,390
105,49315,1,6,5500
106,48785,0,2,5356
107,48782,6,1,0
108,48673,0,2,5382
109,50758,1,9,0
110,48679,1,6,0
111,48680,5,1,2551
112,48783,1,6,0
113,50750,5,1,5141
114,50544,5,1,5382
115,49453,0,9,0
116,49470,5,2,5388
117,50541,1,9,0
118,50793,3,1,0
119,48621,3,1,0
120,48704,0,2,0
121,48708,2,6,5177
122,48621,3,1,0
123,48757,1,8,0
124,48768,0,2,0
125,49378,0,2,3908
126,49359,1,0,0
127,49367,0,2,5382
128,49368,6,1,0
129,49375,1,9,0
130,49373,1,9,0
131,48568,5,1,3134
132,49193,0,2,0
133,49189,5,1,5382
134,49194,0,2,0
135,49200,5,6,5021
136,49208,1,9,5388
137,49196,1,6,5140
138,49316,5,7,5498
139,49238,1,9,0
140,49240,0,2,0
141,49241,5,1,126
142,49242,1,9,0
143,49243,5,6,0
144,49246,5,6,0
145,49247,2,6,0
146,49248,0,2,0
147,49249,0,3,0
148,49278,0,2,4537
149,49298,1,1,3129
150,49286,1,6,4167
151,49297,1,6,0
152,49381,0,2,0
153,49383,1,6,0
154,49385,1,9,5337
155,49384,1,9,5336
156,49399,5,1,0
157,49400,0,1,0
158,49395,0,2,0
159,49394,1,1,1225
160,49196,0,9,5140
161,49287,6,1,0
162,49370,0,2,5382
163,49344,0,9,0
164,49353,0,9,0
165,49410,1,9,0
166,49415,1,8,0
167,49408,0,2,0
168,49411,1,10,5382
169,49418,0,0,0
170,49429,0,9,0
171,49435,3,1,5495
172,49434,0,9,5421
173,50943,2,6,0
174,49387,0,0,0
175,48621,3,1,0
176,48626,3,1,0
177,49397,6,6,2550
178,50747,3,1,0
179,0,0,0,0
180,0,0,0,0
