key,0
#,
int32,str
0,""
1,"到达未知的海域，正在朝着“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”航行中。"
2,"初次到达“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”，即将开始探索。"
3,"到达“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”，即将开始探索。"
4,"海流安定……<Highlight>StringParameter(1)</Highlight>的“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”满足出发探索的要求。"
5,"发生了暴风雨……“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”虽然满足探索的要求，但会受到一定的影响。"
6,"海底火山活动频繁……“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”虽然满足探索的要求，但当前状况进行探索十分困难。"
7,"海流安定……“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”没有任何问题。"
8,"发生了暴风雨……“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”虽然满足探索的要求，但当前状况进行探索十分困难。"
9,"“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”处于不安定的状态，不过仍然可以强行探索。"
10,"发现了包含优质成分的“<Sheet(Item,IntegerParameter(1),0)/>”，即将开始挑选回收对象。"
11,"发现了包含优质成分的“<Sheet(Item,IntegerParameter(1),0)/>”，即将开始进行回收。"
12,"检测到“<Sheet(Item,IntegerParameter(1),0)/>”，即将开始进行回收。"
13,"检测到“<Sheet(Item,IntegerParameter(1),0)/>”，即将开始进行回收。"
14,"充分利用了“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”，回收量令人非常满意！"
15,"考虑到“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”，回收量已经算还可以了。"
16,"以当前“<Sheet(SubmarineSpecCategory,IntegerParameter(2),0)/>”回收量基本没有多少指望……"
17,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>获得了<Value>IntegerParameter(2)</Value>个“<Sheet(Item,IntegerParameter(1),0)/>”！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
18,"有一些额外的发现，探索继续进行。"
19,"有一些额外的发现，不过还是先返航了。"
20,"有一些额外的发现……不过又不见了。"
21,"“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”探索完成！　发挥出了<Highlight>StringParameter(2)</Highlight>的最大性能，取得了十分喜人的成果！"
22,"“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”探索完成！　发挥出了<Highlight>StringParameter(2)</Highlight>的性能，取得了不错的成果！"
23,"“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”探索完成！　虽然成果还不错，但下次还要再继续提高！"
24,"“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”探索完成！　成果还算过得去，或许有必要考虑一下调整潜水艇的配件了。"
25,"“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”探索完成！　结果十分不理想……"
26,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow><Highlight>StringParameter(1)</Highlight>获得了<Value>IntegerParameter(2)</Value><If(Equal(IntegerParameter(3),0))><Else/>(+<Value>IntegerParameter(3)</Value>%)</If>点经验值！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
27,"即将转向下一个目的地“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”。"
28,"所有目的地都探索完成！　即将返航！［探索完成］"
29,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>在航行中发现了“<Sheet(SubmarineExploration,IntegerParameter(1),0)/>”！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
30,"<UIForeground>F201F6</UIForeground><UIGlow>F201F7</UIGlow>探索的成果得到了认可，可以登记新的潜水艇了！<UIGlow>01</UIGlow><UIForeground>01</UIForeground>"
31,""
