key,0
#,
int32,str
0,""
1,"■游戏说明■
避开障碍物冲向终点吧！

■回合结束条件■
一定人数抵达终点"
2,"■游戏说明■
避开障碍物冲向终点吧！

■回合结束条件■
一定人数抵达终点"
3,"■游戏说明■
躲避旋转的鼻息，
不要跌落下去！

■回合结束条件■
一定人数跌落"
4,"■游戏说明■
将水晶搬运到
正确的地点3次！

■回合结束条件■
一定人数完成搬运"
5,"■游戏说明■
最先到达顶峰抢到王冠！

■回合结束条件■
第一个抵达终点的人出现"
6,"避开障碍物冲向终点吧！"
7,"避开障碍物冲向终点吧！"
8,"躲避旋转的鼻息，不要跌落下去！"
9,"将水晶搬运到正确的地点3次！"
10,"最先到达顶峰抢到王冠！"
11,"冲向终点！"
12,"冲向终点！"
13,"不要掉下去！"
14,"搬运水晶！"
15,"去抢王冠！"
16,"正在等待玩家"
17,"达标完成！"
18,"出局啦！"
19,""
20,""
21,""
22,""
23,""
24,""
25,""
26,""
27,""
28,""
29,""
30,""
