key,0,1,2,3,4,5
#,,,,,,
int32,byte,uint32,byte,uint16,bit&01,bit&02
0,0,13991,50,535,False,False
1,50,13992,50,534,False,False
2,50,13994,50,534,False,False
3,50,13993,50,534,False,False
4,50,13995,50,534,False,False
5,50,13997,50,534,False,False
6,50,13998,50,534,False,False
7,50,13999,50,534,False,False
8,50,14000,50,534,False,False
9,50,14001,50,534,False,False
10,50,13996,50,534,False,False
11,0,20289,60,541,False,False
12,60,20290,60,534,True,False
13,60,20291,60,534,True,False
14,60,20292,60,534,True,False
15,60,20293,60,534,True,False
16,60,20295,60,534,True,False
17,60,20296,60,534,True,False
18,60,20297,60,534,True,False
19,60,20298,60,534,True,False
20,60,20299,60,534,True,False
21,60,20294,60,534,True,False
22,60,20300,60,534,True,False
23,60,20301,60,534,True,False
24,60,20302,60,534,True,False
25,0,26537,70,726,False,False
26,70,26538,70,534,True,False
27,70,26539,70,534,True,False
28,70,26540,70,534,True,False
29,70,26541,70,534,True,False
30,70,26543,70,534,True,False
31,70,26544,70,534,True,False
32,70,26545,70,534,True,False
33,70,26546,70,534,True,False
34,70,26547,70,534,True,False
35,70,26542,70,534,True,False
36,70,26548,70,534,True,False
37,70,26549,70,534,True,False
38,70,26550,70,534,True,False
39,70,26551,70,534,True,False
40,70,26552,70,534,True,False
41,0,34062,80,995,False,False
42,80,34063,80,534,True,False
43,80,34064,80,534,True,False
44,80,34065,80,534,True,False
45,80,34066,80,534,True,False
46,80,34068,80,534,True,False
47,80,34069,80,534,True,False
48,80,34070,80,534,True,False
49,80,34071,80,534,True,False
50,80,34072,80,534,True,False
51,80,34067,80,534,True,False
52,80,34073,80,534,True,False
53,80,34074,80,534,True,False
54,80,34075,80,534,True,False
55,80,34076,80,534,True,False
56,80,34077,80,534,True,False
57,80,34078,80,534,False,False
58,80,34079,80,534,False,False
59,0,41716,90,1296,False,False
60,0,41717,90,1295,False,False
61,90,41718,90,534,True,False
62,90,41719,90,534,True,False
63,90,41720,90,534,True,False
64,90,41721,90,534,True,False
65,90,41722,90,534,True,False
66,90,41723,90,534,True,False
67,90,41724,90,534,True,False
68,90,41725,90,534,True,False
69,90,41726,90,534,True,False
70,90,41727,90,534,True,False
71,90,41728,90,534,True,False
72,90,41729,90,534,True,False
73,90,41730,90,534,True,False
74,90,41731,90,534,True,False
75,90,41732,90,534,True,False
76,90,41733,90,534,False,False
77,90,41734,90,534,False,False
78,90,41735,90,534,False,False
79,90,41736,90,534,False,False
80,0,52661,100,1686,False,True
81,0,52662,100,1686,False,False
82,100,52663,100,534,True,True
83,100,52664,100,534,True,True
84,100,52665,100,534,True,True
85,100,52666,100,534,True,True
86,100,52667,100,534,True,True
87,100,52668,100,534,True,True
88,100,52669,100,534,True,True
89,100,52670,100,534,True,True
90,100,52671,100,534,True,True
91,100,52672,100,534,True,True
92,100,52673,100,534,True,True
93,100,52674,100,534,True,True
94,100,52675,100,534,True,True
95,100,52676,100,534,True,True
96,100,52677,100,534,True,True
97,100,52678,100,534,False,True
98,100,52679,100,534,False,True
99,100,52680,100,534,False,True
100,100,52681,100,534,False,True
101,100,52682,100,534,False,True
102,100,52683,100,534,False,True
