key,0,1,2,3,4,5
#,TYPE,PARAM,LINK,Text,,
int32,uint32,uint32,uint32,str,str,str
0,0,0,0,"","",""
1,0,0,0,"开始游戏","",""
2,0,0,0,"功能设置","",""
3,0,0,0,"开场动画","",""
4,0,0,0,"制作人员","",""
5,0,0,0,"","",""
6,0,0,0,"要进行手柄的按键设置吗？
※进入游戏后可以在系统设置中随时进行修改。","",""
7,0,0,0,"是","",""
8,0,0,0,"否","",""
9,0,0,0,"","",""
10,0,0,0,"游戏账号","",""
11,0,0,0,"请选择游戏账号。","",""
12,0,0,0,"游戏版本号 : <Highlight>StringParameter(1)</Highlight>(<Highlight>StringParameter(2)</Highlight>)<If(GreaterThan(IntegerParameter(3),0))> - ex<Value>IntegerParameter(3)</Value> : <Highlight>StringParameter(4)</Highlight><Else/></If>","",""
13,0,0,0,"<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>注意<UIGlow>01</UIGlow><UIForeground>01</UIForeground> : 现在处于低分辨率状态(480p/i 576p/i)。
本游戏推荐使用高分辨率(720p)进行游戏。","",""
14,0,0,0,"","",""
15,0,0,0,"确认","",""
16,0,0,0,"取消","",""
17,0,0,0,"请在右侧的列表中选择想要编辑的项目。
???表示该项目仍未最后确定。","",""
18,0,0,0,"请在右侧的列表中选择想要编辑的项目。
编辑之后点击最下面的确认按钮可以查看更改后的形象。","",""
19,0,0,0,"请在右侧的列表中选择想要编辑的项目。
???表示该项目仍未最后确定。
确定外貌之后将结束形象编辑。","",""
20,0,0,0,"删除角色","",""
21,0,0,0,"要删除<Highlight>StringParameter(1)</Highlight>吗？
删除角色后，该角色持有的道具、金币、雇佣的雇员也将被删除。
如果该角色是部队长，且部队中没有符合继任部队长条件的成员，则该部队将被解散。
届时部队所拥有的房屋、部队储物柜中的道具等财产也将被删除，请多加注意。","",""
22,0,0,0,"是的，我已经知晓注意事项，决定删除该角色。","",""
23,0,0,0,"修改姓名","",""
24,0,0,0,"修改雇员姓名","",""
25,0,0,0,"要以<Highlight>StringParameter(1)</Highlight>登录吗？","",""
26,0,0,0,"以该角色登录游戏需要修改姓名。请输入新的名字。","",""
27,0,0,0,"<If(GreaterThan(IntegerParameter(1),0))>请在获取角色信息后修改姓名。<Else/>以该角色登录游戏需要修改姓名。</If>","",""
28,0,0,0,"要将姓名改为“<Highlight>StringParameter(1)</Highlight>”吗？","",""
29,0,0,0,"要将雇员的姓名改为“<Highlight>StringParameter(1)</Highlight>”吗？","",""
30,0,0,0,"创建新角色","",""
31,0,0,0,"要结束角色创建吗？
当前正在处理的角色信息都会消失。","",""
32,0,0,0,"以当前角色开始游戏吗？","",""
33,0,0,0,"要创建新角色吗？","",""
34,0,0,0,"","",""
35,0,0,0,"<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>","",""
36,0,0,0,"所在地","",""
