key,0,1,2,3,4
#,Image,Jingle,Type,Lang,
int32,Image,Jingle,sbyte,bit&01,int32
0,0,-1,1,True,0
1,120001,6,1,True,0
2,120002,7,1,True,0
3,120021,8,1,True,0
4,120022,-1,1,True,0
5,120023,9,1,True,0
6,120031,6,1,True,0
7,120032,7,1,True,0
8,120033,10,1,True,0
9,120034,11,1,True,0
10,120035,12,1,True,0
11,120041,13,1,True,0
12,120042,-1,1,True,0
13,120043,14,1,True,0
14,120201,5,1,True,0
15,120202,5,1,True,0
16,120203,5,1,True,0
17,120204,5,1,True,0
18,120207,5,1,True,0
19,120208,5,1,True,0
20,120209,5,1,True,0
21,120210,5,1,True,0
22,120701,5,1,True,0
23,120705,5,1,True,0
24,120706,5,1,True,0
25,120708,5,1,True,0
26,120720,5,1,True,0
27,120715,5,1,True,0
28,120711,5,1,True,0
29,120211,5,1,True,0
30,120254,5,1,True,0
31,120255,5,1,True,0
32,120205,5,1,True,0
33,120081,15,1,True,0
34,120082,16,1,True,0
35,120083,17,1,True,0
36,120702,5,1,True,0
37,120081,18,1,True,0
38,120082,19,1,True,0
39,120083,20,1,True,0
40,120256,5,1,True,0
41,120257,5,1,True,0
42,120703,5,1,True,0
43,120709,5,1,True,0
44,120704,5,1,True,0
45,120710,5,1,True,0
46,120712,5,1,True,0
47,120713,5,1,True,0
48,120714,5,1,True,0
49,120716,5,1,True,0
50,120717,5,1,True,0
51,120718,5,1,True,0
52,120719,5,1,True,0
53,120721,5,1,True,0
54,120722,5,1,True,0
55,120723,5,1,True,0
56,120724,5,1,True,0
57,120725,5,1,True,0
58,120726,5,1,True,0
59,120728,5,1,True,0
60,120729,5,1,True,0
61,120730,5,1,True,0
62,120731,5,1,True,0
63,120258,5,1,True,0
64,120259,5,1,True,0
65,120260,5,1,True,0
66,120261,5,1,True,0
67,120262,5,1,True,0
68,120213,5,1,True,0
69,120214,5,1,True,0
70,120215,5,1,True,0
71,120216,5,1,True,0
72,120055,7,1,True,0
73,120309,5,1,True,0
74,120300,5,1,True,0
75,120307,5,1,True,0
76,120320,5,1,True,0
77,120348,5,1,True,0
78,120326,5,1,True,0
79,120302,5,1,True,0
80,120322,5,1,True,0
81,120313,5,1,True,0
82,120330,5,1,True,0
83,120329,5,1,True,0
84,120327,5,1,True,0
85,120324,5,1,True,0
86,120311,5,1,True,0
87,120305,5,1,True,0
88,120304,5,1,True,0
89,120309,5,1,True,0
90,120206,5,1,True,0
91,120217,5,1,True,0
92,120218,5,1,True,0
93,120263,5,1,True,0
94,120264,5,1,True,0
95,120265,5,1,True,0
96,120266,5,1,True,0
97,120267,5,1,True,0
98,120315,5,1,True,0
99,120316,5,1,True,0
100,121021,6,1,True,0
101,121022,7,1,True,0
102,120024,8,1,True,0
103,0,0,0,False,0
104,121031,31,1,True,0
105,121032,32,1,True,0
106,121033,33,1,True,0
107,120101,8,1,True,0
108,120102,-1,1,True,0
109,120103,-1,1,True,0
110,120068,5,1,True,0
111,120351,5,1,True,0
112,120352,5,1,True,0
113,120349,5,1,True,0
114,120314,5,1,True,0
115,120354,5,1,True,0
116,120355,5,1,True,0
117,120339,-1,1,True,0
118,120336,5,1,True,0
119,120103,-1,1,True,0
120,120102,-1,1,True,0
121,121001,6,1,True,0
122,121002,7,1,True,0
123,121011,15,1,True,0
124,121012,16,1,True,0
125,121013,17,1,True,0
126,120081,35,1,True,0
127,121061,6,1,True,0
128,121062,7,1,True,0
129,121071,18,1,True,0
130,121072,34,1,True,0
131,121073,17,1,True,0
132,121041,6,1,True,0
133,121042,7,1,True,0
134,121051,15,1,True,0
135,121052,16,1,True,0
136,121053,17,1,True,0
137,120219,5,1,True,0
138,120220,5,1,True,0
139,120306,5,1,True,0
140,120353,5,1,True,0
141,120308,5,1,True,0
142,120350,5,1,True,0
143,120317,5,1,True,0
144,120323,5,1,True,0
145,120357,5,1,True,0
146,120356,5,1,True,0
147,120344,5,1,True,0
148,120346,-1,1,True,0
149,120092,0,1,True,0
150,120105,48,1,True,0
151,120093,7,1,True,0
152,120069,5,1,True,0
153,120070,5,1,True,0
154,120230,5,1,True,0
155,120094,6,1,True,0
156,120081,36,1,True,0
157,121051,18,1,True,0
158,121052,19,1,True,0
159,120251,5,1,True,0
160,120252,5,1,True,0
161,120253,5,1,True,0
162,120601,5,1,True,0
163,120602,5,1,True,0
164,120603,5,1,True,0
165,120604,5,1,True,0
166,120605,5,1,True,0
167,120611,0,1,True,0
168,120612,0,1,True,0
169,120613,0,1,True,0
170,120614,0,1,True,0
171,120615,0,1,True,0
172,120221,5,1,True,0
173,120606,5,1,True,0
174,120223,5,1,True,0
175,120616,0,1,True,0
176,120111,1,6,True,0
177,120119,115,18,True,0
178,120109,1,6,True,0
179,120228,5,1,True,0
180,0,0,0,False,0
181,120303,5,1,True,0
182,120359,5,1,True,0
183,120360,5,1,True,0
184,120310,5,1,True,0
185,120318,5,1,True,0
186,120325,5,1,True,0
187,120358,5,1,True,0
188,120333,5,1,True,0
189,120334,5,1,True,0
190,120337,5,1,True,0
191,120407,5,1,True,0
192,120408,5,1,True,0
193,120409,5,1,True,0
194,120410,5,1,True,0
195,0,0,0,False,0
196,120340,-1,1,True,0
197,120011,37,1,True,0
198,120012,7,1,True,0
199,121076,18,1,True,0
200,120095,6,1,True,0
201,120096,7,1,True,0
202,121081,37,1,True,0
203,121082,7,1,True,0
204,120911,38,1,True,0
205,121077,19,1,True,0
206,121078,20,1,True,0
207,120900,38,1,True,0
208,120901,5,1,True,0
209,120902,5,1,True,0
210,120903,22,1,True,0
211,120235,5,1,True,0
212,120904,5,1,True,0
213,120098,7,1,True,0
214,120231,5,1,True,0
215,120111,39,3,True,0
216,120224,5,1,True,0
217,120225,5,1,True,0
218,120226,5,1,True,0
219,120227,5,1,True,0
220,120332,5,1,True,0
221,120321,5,1,True,0
222,120361,5,1,True,0
223,120362,5,1,True,0
224,120328,5,1,True,0
225,120342,5,1,True,0
226,120345,5,1,True,0
227,0,0,0,False,0
228,120732,40,2,True,0
229,120104,79,1,True,0
230,120121,41,1,True,0
231,120122,44,13,True,0
232,120123,45,13,True,0
233,120124,46,13,True,0
234,120125,47,1,True,0
235,120071,5,1,True,0
236,120122,47,13,True,0
237,120123,47,13,True,0
238,120124,47,13,True,0
239,120121,42,1,True,0
240,120121,43,1,True,0
