key,0,1,2,3
#,,,,
int32,uint32,byte,uint32,byte
0.0,0,1,0,1
721881.0,5729,1,52254,1
721881.1,5730,1,52254,1
721881.2,5731,1,52254,1
721881.3,5732,1,52254,1
721881.4,5733,1,52254,1
721881.5,5734,1,52254,1
721881.6,5735,1,52254,1
721881.7,5736,1,52254,1
721881.8,5737,1,52254,1
721881.9,5738,1,52254,1
721881.10,5739,1,52254,1
721881.11,5740,1,52254,1
721881.12,5741,1,52254,1
721881.13,5742,1,52254,1
721881.14,5743,1,52254,1
721881.15,5744,1,52254,1
721881.16,5745,1,52254,1
721881.17,5746,1,52254,1
721881.18,5747,1,52254,1
721881.19,5748,1,52254,1
721881.20,5749,1,52254,1
721881.21,5750,1,52254,1
721881.22,5751,1,52254,1
721881.23,5752,1,52254,1
721881.24,5753,1,52254,1
721881.25,5754,1,52254,1
721881.26,5755,1,52254,1
721881.27,5756,1,52254,1
721881.28,5757,1,52254,1
721881.29,5758,1,52254,1
721881.30,5759,1,52254,1
721881.31,5760,1,52254,1
721881.32,5761,1,52254,1
721881.33,5762,1,52254,1
721881.34,5763,1,52254,1
721881.35,5764,1,52254,1
721881.36,5765,1,52254,1
721881.37,5766,1,52254,1
721881.38,5767,1,52254,1
721881.39,5768,1,52254,1
721881.40,5769,1,52254,1
721881.41,5770,1,52254,1
721881.42,5771,1,52254,1
721881.43,5772,1,52254,1
721881.44,5773,1,52254,1
721881.45,5774,1,52254,1
721881.46,5775,1,52254,1
721881.47,5776,1,52254,1
721881.48,5777,1,52254,1
721881.49,5778,1,52254,1
721881.50,5779,1,52254,1
721881.51,5780,1,52254,1
721881.52,5781,1,52254,1
721881.53,5782,1,52254,1
721881.54,5783,1,52254,1
721881.55,5784,1,52254,1
721881.56,5785,1,52254,1
721881.57,5786,1,52254,1
721881.58,5787,1,52254,1
721881.59,5788,1,52254,1
721881.60,5789,1,52254,1
721881.61,5790,1,52254,1
721881.62,5791,1,52254,1
721881.63,5792,1,52254,1
721881.64,5793,1,52254,1
721881.65,5794,1,52254,1
721881.66,5795,1,52254,1
721881.67,5796,1,52254,1
721881.68,5797,1,52254,1
721881.69,5798,1,52254,1
721881.70,5799,1,52254,1
721881.71,5800,1,52254,1
721881.72,5801,1,52254,1
721881.73,5802,1,52254,1
721881.74,5803,1,52254,1
721881.75,5804,1,52254,1
721881.76,5805,1,52254,1
721881.77,5806,1,52254,1
721881.78,5807,1,52254,1
721881.79,5808,1,52254,1
721881.80,5809,1,52254,1
721881.81,5810,1,52254,1
721881.82,5811,1,52254,1
721881.83,5812,1,52254,1
721881.84,5813,1,52254,1
721881.85,30116,1,52255,1
721881.86,30117,1,52255,1
721881.87,30118,1,52255,1
721881.88,30119,1,52255,1
721881.89,30120,1,52255,1
721881.90,30121,1,52255,1
721881.91,30122,1,52255,1
721881.92,30123,1,52255,1
721881.93,30124,1,52255,1
721881.94,48163,1,52256,1
721881.95,48164,1,52256,1
721881.96,48165,1,52256,1
721881.97,48166,1,52256,1
721881.98,48167,1,52256,1
721881.99,48168,1,52256,1
721881.100,48169,1,52256,1
721881.101,48170,1,52256,1
721881.102,48171,1,52256,1
721881.103,48172,1,52256,1
721881.104,48227,1,52256,1
