key,0,1
#,,
int32,uint16,str
0,0,""
1,1001,"骑士装备"
2,1003,"武僧装备"
3,1002,"战士装备"
4,1004,"龙骑士装备"
5,1006,"吟游诗人装备"
6,1005,"忍者装备"
7,1009,"白魔法师装备"
8,1007,"黑魔法师装备"
9,1008,"召唤师装备"
10,1010,"学者装备"
11,1101,"能工巧匠&大地使者工具"
12,2001,"女儿节：遗产"
13,2002,"女儿节：2016"
14,2003,"女儿节：2017"
15,2004,"女儿节：2018"
16,2005,"女儿节：2020"
17,2006,"女儿节：2021"
18,2007,"女儿节：2023"
19,2101,"彩蛋狩猎：遗产"
20,2102,"彩蛋狩猎：2016"
21,2103,"彩蛋狩猎：2020"
22,2104,"彩蛋狩猎：2021"
23,2105,"彩蛋狩猎：2022"
24,2106,"彩蛋狩猎：2024"
25,2201,"金碟嘉年华：2025"
26,3001,"红莲节：遗产"
27,3002,"红莲节：2015"
28,3003,"红莲节：2016"
29,3004,"红莲节：2017"
30,3005,"红莲节：2018"
31,3006,"红莲节：2019"
32,3007,"红莲节：2020"
33,3008,"红莲节：2021"
34,3009,"红莲节：2023"
35,3010,"红莲节：2024"
36,4001,"守护天节：遗产"
37,4002,"守护天节：2015"
38,4003,"守护天节：2016"
39,4004,"守护天节：2017"
40,4005,"守护天节：2018"
41,4006,"守护天节：2022"
42,4007,"守护天节：2023"
43,4008,"守护天节：2025"
44,5101,"降神节：遗产"
45,5102,"降神节：2014"
46,5103,"降神节：2015"
47,5104,"降神节：2016"
48,5105,"降神节：2017"
49,5106,"降神节：2018"
50,5107,"降神节：2019"
51,5108,"降神节：2020"
52,5109,"降神节：2021"
53,5110,"降神节：2022"
54,5111,"降神节：2023"
55,5201,"恋人节：遗产"
56,5202,"恋人节：2015"
57,5203,"恋人节：2017"
58,5204,"恋人节：2020"
59,5205,"恋人节：2021"
60,5206,"恋人节：2022"
61,5207,"恋人节：2024"
62,5001,"星芒节：遗产"
63,5002,"星芒节：2015"
64,5003,"星芒节：2016"
65,5004,"星芒节：2017"
66,5005,"星芒节：2019"
67,5006,"星芒节：2024"
68,6001,"最终幻想XI：星歌异闻"
69,6002,"最终幻想XIII：雷光降世"
70,6003,"最终幻想XV：献给英雄的夜曲"
71,6004,"最终幻想XVI：纵使前路狱火焰毒"
72,6005,"勇者斗恶龙X"
73,6006,"妖怪手表"
74,6007,"糖豆人"
75,7001,"成就纪念：遗产"
76,7002,"成就：战斗"
77,7003,"成就：玩家对战"
78,7004,"成就：角色"
79,7005,"成就：道具"
80,7006,"成就：制作&采集"
81,7007,"成就：任务"
82,7008,"成就：大国防联军"
83,8001,"纪念特典：遗产"
84,8002,"纪念特典：重生之境"
85,8003,"纪念特典：苍穹之禁城"
86,8004,"纪念特典：红莲之狂潮"
87,8005,"纪念特典：暗影之逆焰"
88,8006,"纪念特典：晓月之终途"
89,8007,"纪念特典：金曦之遗辉"
90,8008,"纪念特典：其他"
91,8009,"礼物特典"
92,8010,"礼物特典2"
93,8011,"欢庆特典"
94,8012,"其他特典"
95,9007,"阿尔菲诺&阿莉塞"
96,9001,"敏菲利亚"
97,9002,"桑克瑞德"
98,9003,"雅·修特拉"
99,9004,"于里昂热"
100,9005,"帕帕力莫"
101,9006,"伊达&莉瑟"
102,9008,"可露儿"
103,9103,"希尔迪布兰德"
104,9104,"艾达"
105,9102,"加隆德炼铁厂"
106,9101,"西德"
107,9106,"苍穹骑士团"
108,9105,"艾默里克"
109,9107,"伊塞勒"
110,9108,"飞燕"
111,9109,"豪雪"
112,9110,"阿鲁玛"
113,9112,"琳"
114,9113,"盖娅"
115,9111,"欧米茄"
116,10001,"遗产复制品"
117,2008,"プリンセスデー：2025"
118,10115,"运动休闲"
119,10116,"皮背带"
120,0,""
121,9009,"古·拉哈·提亚"
122,9114,"零"
123,10301,"FFBE幻影战争"
124,0,""
125,0,""
126,0,""
127,0,""
128,0,""
129,0,""
130,0,""
131,0,""
132,0,""
133,0,""
134,0,""
135,0,""
136,0,""
137,0,""
138,0,""
139,0,""
140,0,""
141,0,""
142,11001,"莫古力"
143,11002,"宝石兽"
144,11003,"猫小胖"
145,10101,"风雅"
146,10102,"天使&恶魔"
147,10103,"上仙"
148,10104,"哪吒赤莲&白莲"
149,10105,"管家&女仆"
150,10106,"王公贵族"
151,10107,"门客&辨天"
152,10108,"孔雀"
153,10109,"传说故事"
154,10110,"世界各地"
155,10111,"就学"
156,10112,"志士"
157,10113,"街头"
158,10114,"魔导"
159,10201,"东方公子&秀女"
160,10202,"东方贵人"
161,10203,"东方警卫&女官"
162,10204,"东方雅人&丽人"
163,10205,"东方武人&佳人"
164,10206,"东方武官&美姬"
165,10207,"东方书生&女生"
166,10208,"东方雅士&美玉"
167,10209,"东方旅行艺人"
168,0,""
