key,0,1,2,3,4,5
#,,,,,,
int32,uint32,uint16,single,single,single,single
0.0,0,0,0,0,0,0
1.0,0,0,0,0,0,0
2.0,0,0,0,0,0,0
2.1,0,0,0,0,0,0
3.0,0,0,0,0,0,0
3.1,0,0,0,0,0,0
3.2,0,0,0,0,0,0
4.0,0,0,0,0,0,0
4.1,0,0,0,0,0,0
4.2,0,0,0,0,0,0
4.3,0,0,0,0,0,0
5.0,0,0,0,0,0,0
5.1,0,0,0,0,0,0
5.2,0,0,0,0,0,0
5.3,0,0,0,0,0,0
5.4,0,0,0,0,0,0
6.0,1049007,34594,-110.567,51,731.985,90.3793
6.1,1049008,34594,-122.789,54.2207,762.635,-101.554
6.2,1049009,34594,-221.424,51.06,742.485,133.74
6.3,1049010,34884,-108.477,51,736.138,-186.603
6.4,1053200,0,-259.566,51,743.343,-175.078
6.5,1053201,0,-260.578,51.06,742.427,158.398
7.0,1049007,34595,-110.567,51,731.985,90.3793
7.1,1049008,34596,-122.789,54.2207,762.635,-101.554
7.2,1049009,34597,-221.424,51.06,742.485,133.74
7.3,1049010,34884,-108.477,51,736.138,-186.603
7.4,1053200,0,-259.566,51,743.343,-175.078
7.5,1053201,0,-260.578,51.06,742.427,158.398
8.0,1048811,34629,-135.177,50.9737,750.054,-101.079
8.1,1049007,34598,-175.528,51,743.516,169.63
8.2,1049008,34598,-185.621,51.06,757.085,-4.87626
8.3,1049009,34598,-230.202,51.06,757.138,-7.0113
8.4,1049010,34885,-231.969,51.06,756.592,-7.07262
8.5,1048813,34599,-209.07,51.06,756.945,-77.1648
8.6,1048814,34599,-145.316,51,743.347,122.378
8.7,1049017,34621,-130.007,51,754.566,0
8.8,1048966,34599,-125.025,51.06,757.275,-6.00366
8.9,1048967,34600,-263.441,51,746.939,-69.4175
8.10,1049018,34622,-202.017,51,745.238,0
8.11,1048968,34599,-300.938,51,756.801,53.5572
8.12,1048969,34600,-238.118,50.9817,752.956,103.573
8.13,1049019,34623,-274.044,50.97,754.696,0
8.14,1049005,34638,-84.9692,51,768.053,-128.223
8.15,1048812,34630,-455.187,37.2904,-57.316,-179.547
8.16,1049006,34638,-472.295,38.0623,-70.0826,-162.598
9.0,1048811,34640,-107.025,51,769.093,186.259
9.1,1048812,34641,-456.485,37.7775,-72.2698,-124.446
9.2,1049007,34594,-110.567,51,731.985,90.3793
9.3,1049008,34594,-122.789,54.2207,762.635,-101.554
9.4,1049009,34594,-221.424,51.06,742.485,133.74
9.5,1049010,34884,-108.477,51,736.138,-186.603
9.6,1048813,34567,-104.309,51,766.051,-50.4878
9.7,1048814,34568,-106.028,51,765.484,-23.5955
9.8,1048966,34569,-103.869,51,768.714,-124.257
9.9,1048967,34570,-111.513,51,766.263,65.7526
9.10,1048968,34571,-111.702,51,768.637,105.96
9.11,1048969,34572,-108.931,51,765.401,36.5258
10.0,1048811,34643,-107.025,51,769.093,186.259
10.1,1048812,34644,-456.485,37.7775,-72.2698,-124.446
10.2,1049007,34594,-110.567,51,731.985,90.3793
10.3,1049008,34594,-122.789,54.2207,762.635,-101.554
10.4,1049009,34594,-221.424,51.06,742.485,133.74
10.5,1049010,34884,-108.477,51,736.138,-186.603
10.6,1048813,34573,-104.309,51,766.051,-50.4878
10.7,1048814,34574,-106.028,51,765.484,-23.5955
10.8,1048966,34575,-103.869,51,768.714,-124.257
10.9,1048967,34576,-111.513,51,766.263,65.7526
10.10,1048968,34577,-111.702,51,768.637,105.96
10.11,1048969,34578,-108.931,51,765.401,36.5258
11.0,1048813,34601,145.99,12.0587,586.489,-65.1451
11.1,1048814,34602,153.202,10.3364,574.998,124.203
12.0,1048811,34629,174.443,9.43638,566.253,-12.4142
12.1,1048813,34603,197.96,11.4629,588.982,4.87998
12.2,1048814,34603,147.26,11.3481,581.433,-82.2415
12.3,1048966,34603,169.526,12.6087,596.449,13.1027
12.4,1048967,34603,152.316,10.594,543.205,-152.145
12.5,1048968,34603,212.174,7.86106,518.609,171.815
12.6,1049005,34638,189.639,9.41961,562.953,98.123
12.7,1048812,34630,-103.633,22.7634,-236.665,-173.766
12.8,1049006,34638,-93.8481,19.5615,-248.592,-117.755
12.9,1048969,34604,-129.589,20.3368,-260.07,-175.197
12.10,1049004,34605,-133.54,21.9256,-308.09,-5.40966
13.0,1048811,34640,171.339,9.44059,563.79,-95.6356
13.1,1048813,34567,168.076,9.46183,562.205,66.988
13.2,1048814,34568,169.727,9.43771,560.829,26.1708
13.3,1048966,34569,167.641,9.48305,564.249,101.444
13.4,1048967,34570,167.624,9.50599,566.639,135.414
13.5,1048968,34571,169.494,9.50883,567.784,160.631
13.6,1048812,34641,-89.1395,18.9117,-232.221,-159.907
13.7,1048969,34572,-89.4052,19.0978,-236.898,-2.6076
13.8,1049004,34567,-94.3878,19.0574,-233.63,50.2971
14.0,1048811,34643,171.339,9.44059,563.79,-95.6356
14.1,1048813,34573,169.209,9.44133,560.957,44.982
14.2,1048814,34603,147.26,11.3481,581.433,-82.2415
14.3,1048966,34575,167.027,9.4821,563.908,79.7905
14.4,1048967,34576,168.242,9.52479,568.605,115.73
14.5,1048968,34603,212.174,7.86106,518.609,171.815
14.6,1048812,34644,-89.1395,18.9117,-232.221,-159.907
14.7,1048969,34578,-89.4052,19.0978,-236.898,-2.6076
14.8,1049004,34573,-94.3878,19.0574,-233.63,50.2971
15.0,1048810,34639,6.36742,1.58677,-20.0656,-11.0734
16.0,1048811,34629,-209.128,23.9218,210.079,-117.677
16.1,1048813,34606,-250.727,28.3368,258.186,150.273
16.2,1048814,34606,-248.359,27.4486,241.977,62.4314
16.3,1048966,34606,-311.976,28.5377,219.534,86.5711
16.4,1048967,34606,-199.874,20.8244,183.115,125.746
16.5,1049005,34638,-231.946,25.5587,214.279,-55.2756
16.6,1048812,34631,64.723,32.5676,-336.772,32.5918
16.7,1048968,34607,69.7853,33.1167,-343.251,-59.9837
16.8,1049006,34638,48.863,33.1167,-338.354,-42.8594
16.9,1049017,34624,64.9206,31.665,-328.498,175.817
17.0,1048811,34640,-209.534,25.2331,223.836,-157.023
17.1,1048813,34567,-209.755,24.9918,221.494,-0.22572
17.2,1048814,34568,-207.282,25.0043,222.272,-29.3486
17.3,1048966,34569,-212.186,25.4906,222.898,64.3339
17.4,1048967,34570,-211.667,25.7233,225.698,114.222
17.5,1048812,34641,54.1975,32.8873,-337.868,181.138
17.6,1048968,34571,56.0666,32.9907,-339.719,-56.0833
18.0,1048811,34643,-209.534,25.2331,223.836,-157.023
18.1,1048813,34573,-209.789,24.8429,220.075,8.22468
18.2,1048814,34574,-212.457,25.227,220.741,45.1044
18.3,1048966,34575,-213.635,25.6298,222.9,75.3031
18.4,1048967,34606,-199.874,20.8244,183.115,125.746
18.5,1048812,34644,54.1975,32.8873,-337.868,181.138
18.6,1048968,34576,56.8703,32.9099,-338.884,54.5076
19.0,1049011,34616,861.987,-57.5,-366.858,145.416
