key,0,1,2,3,4,5,6,7,8,9,10,11
#,Image,FontColor,,,,UnlockCondition,,,,,SortKey,Name
int32,Image,byte,bool,bool,byte,BannerCondition,uint16,uint16,uint16,byte,uint16,str
0,0,0,True,True,0,0,0,0,0,0,0,"无"
1,0,0,False,False,0,0,0,0,0,0,0,""
2,193002,1,True,True,0,1,0,0,0,1,1,"黑色"
3,193003,2,True,True,0,1,0,0,0,1,2,"白色"
4,193004,1,True,True,0,1,0,0,0,1,5,"紫色"
5,193005,1,True,True,0,1,0,0,0,1,6,"渐变色：防护职业"
6,193006,1,True,True,0,1,0,0,0,1,8,"渐变色：进攻职业"
7,193007,1,True,True,0,1,0,0,0,1,7,"渐变色：治疗职业"
8,193008,2,True,True,0,1,0,0,0,1,4,"乳白色"
9,193009,1,True,True,0,1,0,0,0,1,10,"半透明"
10,193010,2,True,True,0,1,0,0,0,1,3,"米黄色"
11,193011,2,True,True,0,1,0,0,0,1,9,"渐变色：粉色"
12,0,0,False,False,0,0,0,0,0,0,0,""
13,0,0,False,False,0,0,0,0,0,0,0,""
14,0,0,False,False,0,0,0,0,0,0,0,""
15,0,0,False,False,0,0,0,0,0,0,0,""
16,0,0,False,False,0,0,0,0,0,0,0,""
17,0,0,False,False,0,0,0,0,0,0,0,""
18,0,0,False,False,0,0,0,0,0,0,0,""
19,0,0,False,False,0,0,0,0,0,0,0,""
20,0,0,False,False,0,0,0,0,0,0,0,""
21,0,0,False,False,0,0,0,0,0,0,0,""
22,0,0,False,False,0,0,0,0,0,0,0,""
23,0,0,False,False,0,0,0,0,0,0,0,""
24,0,0,False,False,0,0,0,0,0,0,0,""
25,0,0,False,False,0,0,0,0,0,0,0,""
26,0,0,False,False,0,0,0,0,0,0,0,""
27,0,0,False,False,0,0,0,0,0,0,0,""
28,0,0,False,False,0,0,0,0,0,0,0,""
29,0,0,False,False,0,0,0,0,0,0,0,""
30,0,0,False,False,0,0,0,0,0,0,0,""
31,0,0,False,False,0,0,0,0,0,0,0,""
32,0,0,False,False,0,0,0,0,0,0,0,""
33,0,0,False,False,0,0,0,0,0,0,0,""
34,0,0,False,False,0,0,0,0,0,0,0,""
35,0,0,False,False,0,0,0,0,0,0,0,""
36,0,0,False,False,0,0,0,0,0,0,0,""
37,0,0,False,False,0,0,0,0,0,0,0,""
38,0,0,False,False,0,0,0,0,0,0,0,""
39,0,0,False,False,0,0,0,0,0,0,0,""
40,0,0,False,False,0,0,0,0,0,0,0,""
41,0,0,False,False,0,0,0,0,0,0,0,""
42,0,0,False,False,0,0,0,0,0,0,0,""
43,0,0,False,False,0,0,0,0,0,0,0,""
44,0,0,False,False,0,0,0,0,0,0,0,""
45,0,0,False,False,0,0,0,0,0,0,0,""
46,0,0,False,False,0,0,0,0,0,0,0,""
47,0,0,False,False,0,0,0,0,0,0,0,""
48,0,0,False,False,0,0,0,0,0,0,0,""
49,0,0,False,False,0,0,0,0,0,0,0,""
50,0,0,False,False,0,0,0,0,0,0,0,""
51,0,0,False,False,0,0,0,0,0,0,0,""
52,193901,1,True,True,0,154,1032,1034,1036,7,4000,"随身神典石1"
53,193902,1,True,True,0,155,1033,1035,1037,7,4001,"随身神典石2"
54,193701,1,True,True,0,319,0,0,0,4,2500,"巴哈姆特绝境战"
55,193702,1,True,True,0,320,0,0,0,4,2501,"究极神兵绝境战"
56,193703,2,True,True,0,321,0,0,0,4,2502,"亚历山大绝境战"
57,193704,1,True,True,0,322,0,0,0,4,2503,"幻想龙诗绝境战"
58,193966,1,True,True,0,344,0,0,0,3,2315,"友好部族任务：奥密克戎族"
59,193012,1,True,True,0,1,0,0,0,1,11,"咖啡时间"
60,193013,1,True,True,0,1,0,0,0,1,12,"几何图形：圆形"
61,193014,1,True,True,0,347,0,0,0,7,13,"音乐"
62,193015,1,True,True,0,1,0,0,0,1,14,"东方样式"
63,193962,1,True,True,0,429,0,0,0,3,2311,"友好部族任务：仙子族"
64,193963,1,True,True,0,430,0,0,0,3,2312,"友好部族任务：奇塔利族"
65,193964,1,True,True,0,431,0,0,0,3,2313,"友好部族任务：矮人族"
66,193965,1,True,True,0,432,0,0,0,3,2314,"友好部族任务：悌阳象族"
67,193967,1,True,True,0,433,0,0,0,3,2316,"友好部族任务：兔兔族"
68,193705,1,True,True,0,434,0,0,0,4,2504,"欧米茄绝境验证战"
69,193710,1,True,True,0,465,0,0,0,4,2358,"深层迷宫：正统优雷卡1"
70,193711,1,True,True,0,466,0,0,0,4,2359,"深层迷宫：正统优雷卡2"
71,193712,2,True,True,0,467,0,0,0,3,2251,"第七星历编年史：四圣兽奇谭"
72,193713,2,True,True,0,468,0,0,0,8,2340,"开拓无人岛1"
73,193714,1,True,True,0,469,0,0,0,8,2341,"开拓无人岛2"
74,193960,1,True,True,0,524,0,0,0,3,2308,"友好部族任务：甲人族"
75,193959,1,True,True,0,525,0,0,0,3,2309,"友好部族任务：阿难陀族"
76,193961,1,True,True,0,526,0,0,0,3,2310,"友好部族任务：鲶鱼精族"
77,193715,1,True,True,0,527,0,0,0,3,2250,"时代的终结"
78,193716,1,True,True,0,523,0,0,0,7,3950,"10周年纪念"
79,193717,1,True,True,0,529,0,0,0,8,2346,"海钓爱好者"
80,193718,1,True,True,0,530,0,0,0,8,2347,"愿者上钩"
81,193719,1,True,True,0,531,0,0,0,8,2350,"运筹帷幄"
82,193956,1,True,True,0,567,0,0,0,3,2305,"友好部族任务：瓦努族"
83,193957,1,True,True,0,568,0,0,0,3,2306,"友好部族任务：骨颌族"
84,193958,1,True,True,0,569,0,0,0,3,2307,"友好部族任务：莫古力族"
85,193723,2,True,True,0,572,0,0,0,3,2252,"艾欧泽亚神话：哈罗妮"
86,193724,2,True,True,0,572,0,0,0,3,2253,"艾欧泽亚神话：梅茵菲娜"
87,193725,2,True,True,0,572,0,0,0,3,2254,"艾欧泽亚神话：沙利亚克"
88,193726,2,True,True,0,572,0,0,0,3,2255,"艾欧泽亚神话：妮美雅"
89,193727,2,True,True,0,572,0,0,0,3,2256,"艾欧泽亚神话：利姆莱茵"
90,193728,2,True,True,0,572,0,0,0,3,2257,"艾欧泽亚神话：奥修昂"
91,193729,2,True,True,0,572,0,0,0,3,2258,"艾欧泽亚神话：比尔格"
92,193730,2,True,True,0,572,0,0,0,3,2259,"艾欧泽亚神话：拉尔戈"
93,193731,2,True,True,0,572,0,0,0,3,2260,"艾欧泽亚神话：阿泽玛"
94,193732,2,True,True,0,572,0,0,0,3,2261,"艾欧泽亚神话：纳尔札尔"
95,193733,2,True,True,0,572,0,0,0,3,2262,"艾欧泽亚神话：诺菲卡"
96,193734,2,True,True,0,572,0,0,0,3,2263,"艾欧泽亚神话：阿尔基克"
97,193722,1,True,True,0,573,0,0,0,3,2242,"塔塔露的大繁荣商店"
98,193720,2,True,True,0,570,0,0,0,8,2351,"天书奇谈"
99,193721,1,True,True,0,571,0,0,0,8,2352,"幻巧拼图"
100,193735,1,True,True,0,575,0,0,0,7,3951,"金碟巨豆中心1"
101,193736,1,True,True,0,576,0,0,0,7,3952,"金碟巨豆中心2"
102,193737,1,True,True,0,577,0,0,0,7,3953,"金碟巨豆中心3"
103,193738,1,True,True,0,607,0,0,0,7,3954,"妖怪手表"
104,193954,1,True,True,0,694,0,0,0,3,2302,"友好部族任务：地灵族"
105,193952,1,True,True,0,695,0,0,0,3,2301,"友好部族任务：妖精族"
106,193951,1,True,True,0,696,0,0,0,3,2300,"友好部族任务：蜥蜴人族"
107,193955,1,True,True,0,697,0,0,0,3,2303,"友好部族任务：鱼人族"
108,193953,1,True,True,0,698,0,0,0,3,2304,"友好部族任务：鸟人族"
109,193662,1,True,True,0,701,0,0,0,9,1036,"图莱尤拉1"
110,193663,1,True,True,0,702,0,0,0,9,1037,"图莱尤拉2"
111,193664,1,True,True,0,699,0,0,0,9,1038,"九号解决方案1"
112,193665,2,True,True,0,700,0,0,0,9,1039,"九号解决方案2"
113,193968,1,True,True,0,767,0,0,0,3,2317,"友好部族任务：佩鲁佩鲁族"
114,193654,2,True,True,0,768,0,0,0,9,1020,"伊修加德1"
115,193672,1,True,True,0,769,0,0,0,9,1021,"伊修加德2"
116,193655,2,True,True,0,770,0,0,0,9,1022,"田园郡1"
117,193673,1,True,True,0,771,0,0,0,9,1023,"田园郡2"
118,193656,1,True,True,0,772,0,0,0,9,1024,"黄金港1"
119,193668,2,True,True,0,773,0,0,0,9,1025,"黄金港2"
120,193657,1,True,True,0,774,0,0,0,9,1026,"神拳痕1"
121,193669,2,True,True,0,775,0,0,0,9,1027,"神拳痕2"
122,193658,2,True,True,0,776,0,0,0,9,1028,"水晶都1"
123,193670,1,True,True,0,777,0,0,0,9,1029,"水晶都2"
124,193659,1,True,True,0,778,0,0,0,9,1030,"游末邦1"
125,193671,1,True,True,0,779,0,0,0,9,1031,"游末邦2"
126,193660,1,True,True,0,780,0,0,0,9,1032,"旧萨雷安1"
127,193666,2,True,True,0,781,0,0,0,9,1033,"旧萨雷安2"
128,193661,1,True,True,0,782,0,0,0,9,1034,"拉札罕1"
129,193667,1,True,True,0,783,0,0,0,9,1035,"拉札罕2"
130,193739,2,True,True,0,872,0,0,0,4,2505,"光暗未来绝境战"
131,193969,1,True,True,0,873,0,0,0,3,2318,"友好部族任务：辉鳞族"
132,193706,1,True,True,0,874,0,0,0,4,2354,"深层迷宫：死者宫殿1"
133,193707,2,True,True,0,875,0,0,0,4,2355,"深层迷宫：死者宫殿2"
134,193708,1,True,True,0,876,0,0,0,4,2356,"深层迷宫：天之御柱1"
135,193709,1,True,True,0,877,0,0,0,4,2357,"深层迷宫：天之御柱2"
136,193740,1,True,True,0,879,0,0,0,4,2403,"蜃景幻界新月岛"
137,193741,1,True,True,0,878,0,0,0,8,2343,"宇宙探索1"
138,193742,1,True,True,0,943,0,0,0,7,3955,"怪物猎人：荒野1"
139,193743,2,True,True,0,944,0,0,0,7,3956,"怪物猎人：荒野2"
140,193970,1,True,True,0,938,0,0,0,3,2319,"友好部族任务：尤卡巨人族"
141,193744,1,True,True,0,941,0,0,0,4,2401,"深层迷宫：朝圣交错路1"
142,193745,1,True,True,0,942,0,0,0,4,2402,"深层迷宫：朝圣交错路2"
143,193746,1,True,True,0,940,0,0,0,8,2344,"宇宙探索2"
144,193747,2,True,True,0,939,0,0,0,8,2342,"开拓无人岛3"
145,193748,2,True,True,0,1020,0,0,0,8,2345,"宇宙探索3"
146,193016,2,True,True,0,1044,0,0,0,7,15,"简约风格1"
147,193017,2,True,True,0,1045,0,0,0,7,16,"简约风格2"
148,193018,2,True,True,0,1046,0,0,0,7,17,"简约风格3"
149,193019,2,True,True,0,1047,0,0,0,7,18,"简约风格4"
150,193020,2,True,True,0,1048,0,0,0,7,19,"简约风格5"
151,193021,2,True,True,0,1049,0,0,0,7,20,"简约风格6"
152,193022,2,True,True,0,1050,0,0,0,7,21,"简约风格7"
153,193023,2,True,True,0,1051,0,0,0,7,22,"简约风格8"
154,0,0,False,False,0,0,0,0,0,0,0,""
155,0,0,False,False,0,0,0,0,0,0,0,""
156,0,0,False,False,0,0,0,0,0,0,0,""
157,0,0,False,False,0,0,0,0,0,0,0,""
158,0,0,False,False,0,0,0,0,0,0,0,""
159,0,0,False,False,0,0,0,0,0,0,0,""
160,0,0,False,False,0,0,0,0,0,0,0,""
161,0,0,False,False,0,0,0,0,0,0,0,""
162,0,0,False,False,0,0,0,0,0,0,0,""
163,0,0,False,False,0,0,0,0,0,0,0,""
164,0,0,False,False,0,0,0,0,0,0,0,""
165,0,0,False,False,0,0,0,0,0,0,0,""
166,0,0,False,False,0,0,0,0,0,0,0,""
167,0,0,False,False,0,0,0,0,0,0,0,""
168,0,0,False,False,0,0,0,0,0,0,0,""
169,0,0,False,False,0,0,0,0,0,0,0,""
170,0,0,False,False,0,0,0,0,0,0,0,""
