key,0,1,2,3,4
#,,Format,Name,Example,LogKindCategoryText
int32,byte,str,str,str,LogKindCategoryText
0,0,"<Color(-3355444)><Highlight>StringParameter(2)</Highlight></Color>","None","",0
1,0,"<Color(-3355444)><Highlight>StringParameter(2)</Highlight></Color>","Debug","",0
2,0,"<Color(-32897)><Highlight>StringParameter(2)</Highlight></Color>","紧急消息","",0
3,0,"<Color(-5010177)><Highlight>StringParameter(2)</Highlight></Color>","一般消息","",0
4,0,"","","",0
5,0,"","","",0
6,0,"","","",0
7,0,"","","",0
8,0,"","","",0
9,0,"","","",0
10,0,"<Color(PlayerParameter(13))><Highlight>StringParameter(1)</Highlight>：<Highlight>StringParameter(2)</Highlight></Color>","说话","",1
11,0,"<Color(PlayerParameter(14))><Highlight>StringParameter(1)</Highlight>：<Highlight>StringParameter(2)</Highlight></Color>","喊话","",1
12,0,"<Color(PlayerParameter(15))>>><Highlight>StringParameter(1)</Highlight>：<Highlight>StringParameter(2)</Highlight></Color>","悄悄话","",1
13,0,"<Color(PlayerParameter(15))><Highlight>StringParameter(1)</Highlight> >> <Highlight>StringParameter(2)</Highlight></Color>","收到悄悄话","",0
14,0,"<Color(PlayerParameter(16))>(<Highlight>StringParameter(1)</Highlight>) <Highlight>StringParameter(2)</Highlight></Color>","小队","",1
15,0,"<Color(PlayerParameter(17))>(<Highlight>StringParameter(1)</Highlight>) <Highlight>StringParameter(2)</Highlight></Color>","团队","",1
16,0,"<Color(PlayerParameter(18))>[1]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","通讯贝 [1]","",1
17,0,"<Color(PlayerParameter(19))>[2]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","通讯贝 [2]","",1
18,0,"<Color(PlayerParameter(20))>[3]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","通讯贝 [3]","",1
19,0,"<Color(PlayerParameter(21))>[4]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","通讯贝 [4]","",1
20,0,"<Color(PlayerParameter(22))>[5]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","通讯贝 [5]","",1
21,0,"<Color(PlayerParameter(23))>[6]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","通讯贝 [6]","",1
22,0,"<Color(PlayerParameter(24))>[7]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","通讯贝 [7]","",1
23,0,"<Color(PlayerParameter(25))>[8]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","通讯贝 [8]","",1
24,0,"<Color(PlayerParameter(26))>[部队]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","部队","",1
25,0,"","","",0
26,0,"","","",0
27,0,"<Color(PlayerParameter(29))>[新人]<Highlight>StringParameter(1)</Highlight> : <Highlight>StringParameter(2)</Highlight></Color>","新人频道","",1
28,0,"<Color(PlayerParameter(30))><Highlight>StringParameter(1)</Highlight><Highlight>StringParameter(2)</Highlight></Color>","自定义情感表现","",1
29,50,"<Color(PlayerParameter(31))><Highlight>StringParameter(2)</Highlight></Color>","情感表现","",1
30,0,"<Color(PlayerParameter(32))><Highlight>StringParameter(1)</Highlight>：<Highlight>StringParameter(2)</Highlight></Color>","呼喊","",1
31,0,"<Color(PlayerParameter(16))>(<Highlight>StringParameter(1)</Highlight>) <Highlight>StringParameter(2)</Highlight></Color>","","",0
32,0,"<Color(PlayerParameter(16))>(<Highlight>StringParameter(1)</Highlight>) <Highlight>StringParameter(2)</Highlight></Color>","Party","",1
33,0,"","","",0
34,0,"","","",0
35,0,"","","",0
36,0,"<Color(PlayerParameter(27))>[对战]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","","",0
37,0,"<Color(PlayerParameter(35))>[跨服贝1]<<Highlight>StringParameter(1)</Highlight>> <Highlight>StringParameter(2)</Highlight></Color>","","",0
38,0,"","","",0
39,0,"","","",0
40,0,"","","",0
41,50,"<Color(PlayerParameter(36))><Highlight>StringParameter(2)</Highlight></Color>","造成伤害","",2
42,50,"<Color(PlayerParameter(37))><Highlight>StringParameter(2)</Highlight></Color>","攻击落空","",2
43,50,"<Color(PlayerParameter(38))><Highlight>StringParameter(2)</Highlight></Color>","发动技能","",2
44,50,"<Color(PlayerParameter(39))><Highlight>StringParameter(2)</Highlight></Color>","使用道具","",2
45,50,"<Color(PlayerParameter(40))><Highlight>StringParameter(2)</Highlight></Color>","进行恢复","",2
46,50,"<Color(PlayerParameter(41))><Highlight>StringParameter(2)</Highlight></Color>","附加强化状态","",2
47,50,"<Color(PlayerParameter(42))><Highlight>StringParameter(2)</Highlight></Color>","附加弱化状态","",2
48,50,"<Color(PlayerParameter(41))><Highlight>StringParameter(2)</Highlight></Color>","","",0
49,50,"<Color(PlayerParameter(42))><Highlight>StringParameter(2)</Highlight></Color>","","",0
50,0,"","","",0
51,0,"","","",0
52,0,"","","",0
53,0,"","","",0
54,0,"","","",0
55,0,"","","",0
56,0,"<Color(PlayerParameter(43))><Highlight>StringParameter(2)</Highlight></Color>","默语","",3
57,0,"<Color(PlayerParameter(44))><Highlight>StringParameter(2)</Highlight></Color>","系统信息","",3
58,50,"<Color(PlayerParameter(57))><Highlight>StringParameter(2)</Highlight></Color>","错误信息","",3
59,0,"<Color(PlayerParameter(58))><Highlight>StringParameter(2)</Highlight></Color>","战斗系统信息","",3
60,0,"<Color(PlayerParameter(59))><Highlight>StringParameter(2)</Highlight></Color>","采集系统信息","",3
61,0,"<Color(PlayerParameter(60))><Highlight>StringParameter(1)</Highlight> : <Highlight>StringParameter(2)</Highlight></Color>","非玩家角色对话","",3
62,0,"<Color(PlayerParameter(61))><Highlight>StringParameter(2)</Highlight></Color>","掉落品信息","",3
63,0,"","","",0
64,50,"<Color(PlayerParameter(62))><Highlight>StringParameter(2)</Highlight></Color>","成长信息","",3
