key,0,1,2,3
#,Type,Image,,
int32,int16,int32,int16,int32
0,0,0,-1,0
1,7,120501,-1,0
2,1,120022,-1,0
3,1,120339,-1,0
4,1,120346,-1,0
5,8,120801,-1,0
6,8,120802,-1,0
7,8,120803,-1,0
8,8,120804,-1,0
9,8,120805,-1,0
10,5,127000,-1,0
11,1,120340,-1,0
12,5,127010,-1,0
13,5,127020,-1,0
14,1,120343,-1,0
15,1,120347,-1,0
16,5,127030,-1,0
17,1,120341,-1,0
18,1,121103,-1,0
19,1,120023,-1,0
20,5,127040,-1,0
21,5,127040,-1,0
22,1,120908,-1,0
23,9,0,-1,0
24,10,0,-1,0
25,11,0,-1,0
26,1,120373,-1,0
27,4,120518,30,0
28,12,1,-1,0
29,12,2,-1,0
30,12,3,-1,0
31,1,120141,-1,0
32,1,120392,-1,0
33,1,120393,-1,0
34,4,120520,30,0
35,12,4,-1,0
36,12,5,-1,0
37,12,6,-1,0
38,12,7,-1,0
39,12,8,-1,0
40,12,9,-1,0
41,12,10,-1,0
42,12,11,-1,0
43,12,12,-1,0
44,12,13,-1,0
45,12,14,-1,0
46,12,15,-1,0
47,12,16,-1,0
48,12,17,-1,0
49,12,18,-1,0
50,12,19,-1,0
51,12,20,-1,0
52,12,21,-1,0
53,12,22,-1,0
54,12,23,-1,0
55,12,24,-1,0
56,14,0,-1,0
57,1,120406,-1,0
58,1,120394,-1,0
59,1,120395,-1,0
60,8,120806,-1,0
61,16,124808,-1,0
62,1,120439,-1,0
63,1,120440,-1,0
64,5,127050,-1,0
65,1,120396,-1,0
66,1,120397,-1,0
67,1,120448,-1,0
68,4,120522,30,0
69,1,120464,-1,0
70,12,25,-1,0
71,12,26,-1,0
72,12,27,-1,0
73,12,28,-1,0
74,12,29,-1,0
75,12,30,-1,0
76,12,31,-1,0
77,12,32,-1,0
78,12,33,-1,0
79,1,120475,-1,0
80,1,120476,-1,0
81,4,120524,30,0
82,12,34,-1,0
83,12,35,-1,0
84,1,120620,-1,0
85,1,120621,-1,0
86,8,120807,-1,0
87,8,120808,-1,0
88,8,120809,-1,0
89,8,120804,-1,0
90,1,120628,-1,0
91,1,120629,-1,0
92,1,120643,-1,0
93,1,120644,-1,0
94,1,120645,-1,0
95,1,120671,-1,0
96,1,120672,-1,0
97,1,120673,-1,0
98,21,121223,-1,0
99,5,127060,-1,0
100,1,120831,-1,0
101,1,120832,-1,0
102,23,124757,-1,0
103,4,120526,30,0
104,1,128001,-1,0
105,1,128002,-1,0
106,25,120529,-1,0
107,12,36,-1,0
108,12,37,-1,0
109,12,38,-1,0
110,12,39,-1,0
111,12,40,-1,0
112,12,41,-1,0
113,12,42,-1,0
114,12,43,-1,0
115,12,44,-1,0
116,12,45,-1,0
117,12,46,-1,0
118,12,47,-1,0
119,12,48,-1,0
120,12,49,-1,0
121,12,50,-1,0
122,12,51,-1,0
123,26,181001,-1,0
124,26,181002,-1,0
125,26,181003,-1,0
126,26,181004,-1,0
127,26,181005,-1,0
128,26,181006,-1,0
129,26,181007,-1,0
130,26,181008,-1,0
131,26,181009,-1,0
132,26,181010,-1,0
133,26,181011,-1,0
134,26,181012,-1,0
135,26,181013,-1,0
136,26,181014,-1,0
137,26,181015,-1,0
138,1,128048,-1,0
139,1,128049,-1,0
140,26,181016,-1,0
141,26,181017,-1,0
142,26,181018,-1,0
143,26,181019,-1,0
144,26,181020,-1,0
145,1,128064,-1,0
146,1,128065,-1,0
147,26,181021,-1,0
148,26,181022,-1,0
149,26,181023,-1,0
150,26,181024,-1,0
151,26,181025,-1,0
152,26,181026,-1,0
153,26,181027,-1,0
154,5,127080,-1,0
155,1,128081,-1,0
156,26,181028,-1,0
157,26,181029,-1,0
158,26,181030,-1,0
159,26,181031,-1,0
160,26,181032,-1,0
161,5,127090,-1,0
162,23,124764,-1,0
163,1,128094,-1,0
164,26,181033,-1,0
165,1,128098,-1,0
166,1,128099,-1,0
167,1,128100,-1,0
168,1,128101,-1,0
169,26,181034,-1,0
170,26,0,-1,0
171,26,181036,-1,0
172,26,181037,-1,0
173,26,181038,-1,0
174,26,181039,-1,0
175,26,181040,-1,0
176,26,0,-1,0
177,26,181042,-1,0
178,1,128113,-1,0
179,5,127100,-1,0
180,1,128117,-1,0
181,1,128118,-1,0
182,26,181043,-1,0
183,26,181044,-1,0
184,26,181045,-1,0
185,26,181046,-1,0
186,5,127110,-1,0
187,4,120530,30,0
188,23,124768,-1,0
189,5,127115,-1,0
190,1,128129,-1,0
191,1,128130,-1,0
192,26,181048,-1,0
193,26,181049,-1,0
194,26,181050,-1,0
195,26,181051,-1,0
196,26,181052,-1,0
197,26,181053,-1,0
198,26,181054,-1,0
199,26,181055,-1,0
200,26,181056,-1,0
201,26,181057,-1,0
202,26,181058,-1,0
203,26,181059,-1,0
204,26,181060,-1,0
205,26,181061,-1,0
206,26,181062,-1,0
207,26,181063,-1,0
208,26,181064,-1,0
209,26,181065,-1,0
210,26,181066,-1,0
211,26,181067,-1,0
212,5,127120,-1,0
213,12,52,-1,0
214,12,53,-1,0
215,12,54,-1,0
216,12,55,-1,0
217,12,56,-1,0
218,12,57,-1,0
219,12,58,-1,0
220,12,59,-1,0
221,12,60,-1,0
222,12,61,-1,0
223,12,62,-1,0
224,12,63,-1,0
225,12,64,-1,0
226,12,65,-1,0
227,12,66,-1,0
228,12,67,-1,0
229,12,68,-1,0
230,12,69,-1,0
231,12,70,-1,0
232,12,71,-1,0
233,12,72,-1,0
234,12,73,-1,0
235,12,74,-1,0
236,12,75,-1,0
237,12,76,-1,0
238,12,77,-1,0
239,12,78,-1,0
240,12,79,-1,0
241,12,80,-1,0
242,12,81,-1,0
243,12,82,-1,0
244,12,83,-1,0
245,12,84,-1,0
